applicant_id,email,email_preferred,school_decision,student_decision,ft_pt,gre_verbal,gre_quant,gre_analytical,applied_dual_prg,birth_date,gender,ethnicity,low_income
824,tulaiha.el-ashraf@this.university.edu,el-ashraf_tulaiha@Outlook.com,W,,sub,130,161,4.5,YES,10/14/89,M,ME,Y
3921,gary.fukino@yahoo.com,fukino_gary@gmail.com,A,A,ft,134,143,4,NODUAL,3/8/87,W,AP,N
4074,dashaun.yeazel@Outlook.com,yeazel_dashaun@yahoo.com,A,A,ft,138,166,6,NODUAL,11/9/96,M,B,Y
3649,joaquin.robinson@gmail.com,robinson_joaquin@this.university.edu,A,A,ft,158,145,3,NODUAL,8/14/93,NB,HL,N
2515,abdussamad.al-kamal@gmail.com,al-kamal_abdussamad@gmail.com,A,A,sub,145,168,4.5,YES,1/19/97,W,ME,N
3007,miguel.marmaro@gmail.com,marmaro_miguel@Outlook.com,A,D,pt,166,167,2.5,NODUAL,11/11/90,W,HL,N
784,michael.pacheco@Outlook.com,pacheco_michael@gmail.com,A,A,sub,,156,,NODUAL,7/9/88,W,AN,N
3690,marcus.terry@this.university.edu,terry_marcus@yahoo.com,A,A,ft,,131,4.5,NODUAL,7/16/00,M,AN,N
3001,qisma.al-saber@this.university.edu,al-saber_qisma@yahoo.com,A,D,ft,139,133,3.5,NODUAL,11/28/85,W,ME,N
4562,bryce.mccarty@yahoo.com,,R,,pt,130,136,5.5,NODUAL,5/16/85,NB,W,N
748,judy.jung@gmail.com,jung_judy@gmail.com,W,,sub,152,141,3.5,NODUAL,2/23/99,W,AP,N
3272,barbara.hamm@this.university.edu,hamm_barbara@Outlook.com,A,A,pt,133,145,3.5,YES,12/19/88,W,AN,N
4216,danesha.omotosho@this.university.edu,,A,D,ft,133,147,6,NODUAL,1/1/97,NB,B,N
2000,anjelita.garcia-soto@this.university.edu,garcia-soto_anjelita@this.university.edu,A,A,ft,133,161,3.5,NODUAL,3/9/90,NB,HL,N
2227,simon.rutherford@gmail.com,,A,D,ft,162,130,4.5,NODUAL,2/6/86,W,AP,N
4306,pharo.jamison@yahoo.com,jamison_pharo@Outlook.com,A,A,ft,150,164,6,NODUAL,4/28/99,M,AN,N
1458,zaahid.el-mansoor@yahoo.com,el-mansoor_zaahid@this.university.edu,R,,pt,148,140,3.5,NODUAL,6/9/86,W,ME,N
4992,essence.evans-carnes@yahoo.com,,R,,ft,161,155,5.5,NODUAL,11/17/87,NB,B,N
1656,diego.acosta-alvarado@Outlook.com,acosta-alvarado_diego@this.university.edu,A,A,ft,153,132,6,NODUAL,1/7/91,W,HL,N
2719,badraan.el-adel@gmail.com,el-adel_badraan@gmail.com,A,A,pt,145,155,3,NODUAL,5/21/91,W,ME,N
4787,abigail.tong@this.university.edu,tong_abigail@gmail.com,R,,ft,,141,5,NODUAL,6/2/93,NB,AP,N
4772,benjamin.pajor@this.university.edu,pajor_benjamin@Outlook.com,A,D,sub,169,145,5.5,NODUAL,5/24/00,W,W,N
3669,ameen.al-mousa@Outlook.com,al-mousa_ameen@gmail.com,A,D,ft,137,133,4.5,NODUAL,11/24/98,M,ME,N
266,cassandra.montgomery@this.university.edu,montgomery_cassandra@Outlook.com,A,A,pt,146,150,2.5,YES,12/26/97,W,W,N
4355,pierce.claydon@Outlook.com,claydon_pierce@this.university.edu,A,D,ft,168,159,5,NODUAL,7/21/85,W,W,N
4747,sergio.batchelor@gmail.com,,A,A,pt,168,144,5.5,NODUAL,10/4/89,M,HL,N
2460,rachel.magill@this.university.edu,,A,A,pt,160,155,5,NODUAL,2/11/97,W,W,N
3746,azhaar.al-iman@yahoo.com,al-iman_azhaar@gmail.com,A,A,pt,137,169,4.5,NODUAL,6/13/90,M,ME,N
1559,audrey.courtney@gmail.com,courtney_audrey@this.university.edu,R,,ft,139,143,4.5,NODUAL,6/10/91,M,W,Y
3739,baasim.al-zaher@yahoo.com,al-zaher_baasim@Outlook.com,W,,pt,156,152,6,NODUAL,12/22/91,W,ME,Y
4567,joycelyn.craig@gmail.com,craig_joycelyn@gmail.com,A,D,ft,153,140,3.5,NODUAL,10/17/91,W,B,N
3596,joshua.ranjo@gmail.com,ranjo_joshua@Outlook.com,W,,ft,149,161,2.5,NODUAL,7/22/95,W,AP,N
4631,nur.lesher@gmail.com,lesher_nur@Outlook.com,A,D,ft,158,162,5,YES,11/4/99,W,W,N
1095,jason.phillips@yahoo.com,phillips_jason@this.university.edu,A,A,ft,141,157,,NODUAL,6/18/99,M,W,N
1413,daryl.glynn@gmail.com,glynn_daryl@this.university.edu,A,A,ft,148,170,5.5,NODUAL,2/8/93,M,B,N
4474,jovan.wheeler@this.university.edu,wheeler_jovan@yahoo.com,A,D,ft,151,156,,YES,4/15/99,W,B,N
2517,yea.zerna@yahoo.com,zerna_yea@Outlook.com,R,,pt,144,141,3.5,NODUAL,8/3/95,W,AP,Y
1257,adonus.collins@Outlook.com,collins_adonus@yahoo.com,R,,pt,138,168,2.5,NODUAL,12/6/97,M,B,N
2208,sean.haddad@gmail.com,haddad_sean@yahoo.com,A,A,ft,151,152,5.5,NODUAL,10/18/94,M,B,N
3788,taylor.park@gmail.com,park_taylor@gmail.com,W,,pt,155,155,3,YES,10/18/99,M,AP,N
2301,danita.cook@gmail.com,cook_danita@Outlook.com,A,A,pt,133,159,,YES,5/6/87,M,AN,N
1553,jonathan.honey@yahoo.com,honey_jonathan@this.university.edu,R,,ft,131,150,3,YES,4/28/99,NB,W,N
642,bassil.al-ali@this.university.edu,al-ali_bassil@gmail.com,A,A,ft,141,146,3,NODUAL,10/24/96,NB,ME,N
4942,zaidaan.al-mahdavi@yahoo.com,al-mahdavi_zaidaan@yahoo.com,R,,ft,168,165,,NODUAL,11/16/90,NB,ME,N
2065,kason.hopson@Outlook.com,hopson_kason@yahoo.com,A,D,ft,145,167,2.5,NODUAL,6/7/86,M,B,N
2773,anna.colic@yahoo.com,colic_anna@yahoo.com,A,A,ft,163,165,5,NODUAL,2/4/98,NB,W,N
771,warda.al-mowad@this.university.edu,al-mowad_warda@this.university.edu,R,,pt,148,141,,NODUAL,4/25/93,W,ME,Y
137,michaeldale.justino@this.university.edu,justino_michaeldale@gmail.com,A,A,pt,141,135,2.5,NODUAL,12/2/98,W,AP,N
1650,steven.larson@gmail.com,,A,D,ft,145,144,3.5,NODUAL,5/27/95,W,W,N
1982,robert.hillsjr@yahoo.com,hillsjr_robert@gmail.com,A,A,ft,168,165,3.5,NODUAL,6/14/89,NB,B,N
881,bailee.edgerton@yahoo.com,edgerton_bailee@Outlook.com,W,,ft,156,163,6,NODUAL,7/17/86,NB,W,Y
1887,randal.begaye@gmail.com,begaye_randal@Outlook.com,A,A,sub,139,137,,NODUAL,9/21/98,M,AN,N
4285,schuyler.robson@gmail.com,robson_schuyler@Outlook.com,A,A,ft,149,142,3,NODUAL,6/3/96,W,W,N
2193,asien.cabral-hollowhorn@yahoo.com,cabral-hollowhorn_asien@gmail.com,R,,sub,150,130,3.5,NODUAL,12/25/90,M,AN,N
3706,alyssa.pytel@this.university.edu,pytel_alyssa@gmail.com,A,D,ft,141,157,,YES,1/13/90,W,W,N
2266,cynthia.anaya@Outlook.com,anaya_cynthia@yahoo.com,A,A,pt,154,138,3,NODUAL,4/5/00,M,HL,Y
4790,yue.philip@gmail.com,philip_yue@Outlook.com,A,A,ft,134,163,2.5,NODUAL,4/1/94,M,AP,N
2549,chelsea.kinderknecht@this.university.edu,kinderknecht_chelsea@gmail.com,W,,ft,147,167,,NODUAL,1/9/94,W,W,N
3494,lexus.sedillo@this.university.edu,sedillo_lexus@gmail.com,W,,sub,137,168,3.5,NODUAL,6/28/90,M,HL,N
3054,victoria.karcher@gmail.com,karcher_victoria@this.university.edu,R,,ft,148,150,3.5,NODUAL,4/1/93,NB,W,N
882,yaejin.gruber@yahoo.com,gruber_yaejin@yahoo.com,W,,pt,133,154,6,NODUAL,3/15/94,NB,AP,N
4311,nicholas.marquez@yahoo.com,marquez_nicholas@this.university.edu,A,A,ft,160,162,4.5,YES,11/8/95,M,HL,Y
326,labeeba.al-siddiqui@gmail.com,,A,D,ft,132,163,5,NODUAL,10/15/00,W,ME,Y
2468,pernell.hale@Outlook.com,hale_pernell@gmail.com,A,A,sub,167,142,3,NODUAL,8/19/89,W,B,N
23,dora.monarrez@yahoo.com,monarrez_dora@Outlook.com,W,,ft,152,143,6,NODUAL,3/3/92,M,HL,N
3433,najiyya.al-radwan@gmail.com,al-radwan_najiyya@this.university.edu,R,,pt,164,154,,YES,8/11/87,M,ME,N
4233,sahel.fullerdavis@this.university.edu,fullerdavis_sahel@gmail.com,R,,pt,138,131,4,NODUAL,11/19/93,M,B,N
760,dalante.hines@Outlook.com,hines_dalante@gmail.com,A,A,ft,161,163,2.5,NODUAL,1/19/98,W,B,N
1758,christian.janis@gmail.com,janis_christian@yahoo.com,R,,ft,141,137,4,NODUAL,11/19/86,W,AN,N
1284,nafeesa.al-sarwar@yahoo.com,al-sarwar_nafeesa@Outlook.com,A,D,ft,,,,YES,4/21/98,M,ME,N
4770,usama.newton@Outlook.com,,A,A,ft,170,138,3.5,NODUAL,12/14/92,W,AP,Y
4252,holli.spaulding@gmail.com,spaulding_holli@this.university.edu,A,A,ft,158,164,4.5,YES,2/25/87,M,W,N
2752,daniel.chavez@yahoo.com,chavez_daniel@yahoo.com,A,A,ft,150,150,2.5,NODUAL,3/24/89,W,HL,N
2934,chantel.cole@yahoo.com,cole_chantel@gmail.com,R,,ft,142,148,3.5,NODUAL,7/7/95,W,B,N
762,joseph.rea@this.university.edu,rea_joseph@this.university.edu,A,A,ft,137,133,3,NODUAL,11/17/95,M,AN,N
4544,jake.montoya@gmail.com,montoya_jake@Outlook.com,R,,ft,167,141,6,NODUAL,5/17/97,W,HL,N
4207,toshal.djokic@yahoo.com,djokic_toshal@this.university.edu,W,,pt,,165,3,YES,11/19/90,W,AP,N
136,krystal.roberts@this.university.edu,roberts_krystal@gmail.com,A,A,ft,157,131,5.5,NODUAL,1/7/98,W,AN,Y
1642,aivanthomas.ripoll-bunn@gmail.com,ripoll-bunn_aivanthomas@gmail.com,A,A,ft,137,167,6,NODUAL,4/18/96,NB,AP,N
2223,carolina.shoop@gmail.com,shoop_carolina@gmail.com,A,A,ft,164,133,4,NODUAL,10/8/98,NB,W,N
990,milca.fabian@gmail.com,fabian_milca@this.university.edu,A,D,ft,159,170,,NODUAL,5/18/89,M,HL,N
685,leanna.quach@this.university.edu,quach_leanna@this.university.edu,A,A,ft,,134,3,NODUAL,4/5/95,W,AP,Y
3248,jaxon.foster@yahoo.com,foster_jaxon@gmail.com,R,,ft,161,138,5,NODUAL,5/27/86,M,W,N
4633,cade.busby@yahoo.com,busby_cade@Outlook.com,A,A,ft,148,138,3,NODUAL,2/17/97,M,AN,Y
1723,elsy.corral@this.university.edu,corral_elsy@this.university.edu,A,D,ft,130,136,,NODUAL,10/20/93,W,HL,N
2302,douglas.barner@gmail.com,barner_douglas@this.university.edu,A,A,ft,166,164,6,NODUAL,9/19/87,M,W,N
4652,tommy.stevenson@yahoo.com,stevenson_tommy@this.university.edu,A,D,sub,146,168,4,NODUAL,11/11/95,M,B,Y
3315,craig.johnson@gmail.com,johnson_craig@this.university.edu,R,,pt,165,169,4.5,NODUAL,3/21/90,M,W,N
2100,ashleynichole.zulkoski@yahoo.com,zulkoski_ashleynichole@gmail.com,R,,pt,160,167,2.5,YES,9/4/86,M,W,N
4518,dillon.osterlund@Outlook.com,osterlund_dillon@yahoo.com,A,A,pt,161,153,5,NODUAL,5/16/91,W,W,N
2721,maajid.al-din@Outlook.com,al-din_maajid@Outlook.com,A,A,ft,145,140,5,NODUAL,7/28/98,M,ME,N
4510,abdulwadood.al-edris@yahoo.com,al-edris_abdulwadood@yahoo.com,A,D,pt,137,144,4,NODUAL,6/12/95,NB,ME,N
2820,john.pinto@Outlook.com,pinto_john@this.university.edu,A,D,ft,150,159,4.5,NODUAL,7/7/99,NB,AN,N
54,julia.vaden@yahoo.com,vaden_julia@gmail.com,A,D,sub,158,146,5,NODUAL,8/4/92,M,B,N
2759,marquis.nsubuga@this.university.edu,nsubuga_marquis@gmail.com,A,A,ft,,166,6,NODUAL,9/5/89,W,B,N
3200,cameron.yi@gmail.com,yi_cameron@Outlook.com,A,D,ft,135,155,3,NODUAL,9/22/86,NB,AP,N
2982,patrick.blevins@this.university.edu,,A,A,ft,164,134,4,NODUAL,8/25/94,W,W,N
1318,aime.briones@yahoo.com,briones_aime@this.university.edu,A,A,pt,152,140,6,YES,3/21/87,NB,HL,N
666,malik.hillkelly@Outlook.com,hillkelly_malik@gmail.com,A,A,ft,139,,4,NODUAL,2/17/97,W,B,N
4358,joseph.meneses@gmail.com,,A,D,pt,143,167,4.5,YES,8/16/97,W,AP,N
931,mckayla.self@this.university.edu,self_mckayla@Outlook.com,A,A,ft,140,156,5,YES,9/11/99,M,AN,N
135,kimberly.marquezcoronado@this.university.edu,,R,,ft,153,157,5,NODUAL,9/21/98,M,HL,N
1670,medhavi.shinkle@Outlook.com,shinkle_medhavi@yahoo.com,R,,ft,152,152,5.5,NODUAL,9/9/93,W,AP,N
3168,cassady.storrs@this.university.edu,storrs_cassady@Outlook.com,A,D,pt,157,134,6,NODUAL,4/14/93,W,W,N
3618,deja.salt@this.university.edu,salt_deja@Outlook.com,A,A,sub,146,151,5.5,NODUAL,11/27/87,W,AN,N
912,raafi.al-karam@Outlook.com,al-karam_raafi@Outlook.com,A,A,ft,154,157,6,NODUAL,12/3/94,W,ME,Y
3748,alfredo.moreno@yahoo.com,moreno_alfredo@this.university.edu,A,A,ft,155,162,4.5,NODUAL,2/20/98,M,HL,Y
4662,abrielle.lawrence@Outlook.com,lawrence_abrielle@Outlook.com,A,A,ft,146,130,6,YES,5/1/00,M,AN,N
49,minhkhoi.li@this.university.edu,li_minhkhoi@this.university.edu,R,,ft,135,138,,NODUAL,2/19/89,M,AP,N
4005,marcus.montplaisir@Outlook.com,montplaisir_marcus@Outlook.com,A,A,sub,162,144,6,NODUAL,3/14/85,W,W,N
3522,lolita.blueeyes@yahoo.com,blueeyes_lolita@yahoo.com,R,,ft,146,137,,NODUAL,1/12/87,M,AN,Y
4339,araceli.acevedo@yahoo.com,,A,A,pt,165,148,6,YES,9/27/88,W,HL,N
1809,wadee'a.al-iqbal@gmail.com,al-iqbal_wadee'a@yahoo.com,W,,ft,151,157,4,NODUAL,8/25/87,M,ME,N
3454,esmeralda.delatorre@gmail.com,delatorre_esmeralda@yahoo.com,A,A,ft,139,132,3,NODUAL,4/9/96,M,HL,N
227,ghaamid.al-elbaz@yahoo.com,al-elbaz_ghaamid@gmail.com,A,D,ft,169,145,3,YES,12/21/91,W,ME,N
2390,maya.irwin@Outlook.com,irwin_maya@yahoo.com,A,A,pt,154,168,5,NODUAL,10/9/89,NB,AN,N
2212,nikkolas.arredondomedina@this.university.edu,arredondomedina_nikkolas@this.university.edu,A,D,sub,168,138,,NODUAL,10/28/87,M,HL,Y
2758,musheera.el-salam@Outlook.com,el-salam_musheera@Outlook.com,A,A,ft,142,131,3.5,NODUAL,3/7/92,W,ME,N
690,joreden.dacunha@this.university.edu,dacunha_joreden@Outlook.com,R,,pt,157,158,4.5,NODUAL,2/16/89,W,B,N
1429,daniel.zamora@Outlook.com,zamora_daniel@Outlook.com,R,,ft,147,168,2.5,YES,3/24/91,M,AN,Y
2439,devan.welch@gmail.com,welch_devan@this.university.edu,R,,pt,158,168,3.5,NODUAL,2/13/85,NB,B,N
1300,shujaa.al-hai@yahoo.com,al-hai_shujaa@this.university.edu,A,D,ft,132,162,4.5,NODUAL,9/20/92,M,ME,N
611,mareno.price@Outlook.com,price_mareno@gmail.com,A,A,ft,141,142,3.5,YES,3/1/92,W,AN,N
1752,ariel.gutierrezcastillo@this.university.edu,gutierrezcastillo_ariel@Outlook.com,A,A,pt,134,167,6,NODUAL,7/4/85,NB,HL,N
4333,kameel.el-amin@this.university.edu,el-amin_kameel@gmail.com,W,,ft,158,170,5,NODUAL,1/19/85,W,ME,N
1633,hicham.koentges@this.university.edu,koentges_hicham@this.university.edu,R,,ft,140,135,2.5,NODUAL,3/5/87,W,W,N
3382,shanice.carbajal@gmail.com,carbajal_shanice@yahoo.com,A,A,pt,169,169,5,NODUAL,6/10/91,M,HL,Y
2613,sirajuddeen.el-fahmy@gmail.com,el-fahmy_sirajuddeen@this.university.edu,A,D,sub,131,162,4.5,NODUAL,4/10/97,W,ME,N
2356,martia.wilsonjr@yahoo.com,wilsonjr_martia@this.university.edu,A,A,ft,144,152,,NODUAL,3/26/00,M,B,N
1499,bani.rogers@this.university.edu,rogers_bani@this.university.edu,A,A,ft,158,,3.5,NODUAL,9/3/96,W,AP,Y
4443,suzette.tellez@Outlook.com,,A,D,sub,154,133,4,NODUAL,10/6/95,NB,HL,N
3566,caleb.contreras@gmail.com,contreras_caleb@Outlook.com,R,,ft,168,132,5.5,NODUAL,10/1/99,M,AN,N
1048,naseefa.al-ansari@Outlook.com,al-ansari_naseefa@this.university.edu,A,D,ft,155,145,4.5,NODUAL,7/23/86,M,ME,N
4161,anthony.gonzales@gmail.com,gonzales_anthony@yahoo.com,A,A,pt,147,130,3.5,YES,12/6/93,W,HL,N
2822,tammaam.al-haider@this.university.edu,al-haider_tammaam@yahoo.com,R,,ft,166,140,5,NODUAL,8/7/00,W,ME,Y
4227,patrick.nguyen@gmail.com,,R,,ft,141,168,5.5,NODUAL,7/11/98,W,AN,N
1457,turfa.el-nawaz@yahoo.com,el-nawaz_turfa@yahoo.com,A,A,ft,130,167,6,NODUAL,3/15/85,W,ME,N
4954,edwardo.duran@yahoo.com,duran_edwardo@gmail.com,A,A,ft,164,145,4.5,YES,8/20/96,NB,HL,N
4,mark.imes@gmail.com,imes_mark@gmail.com,A,A,pt,167,134,3,NODUAL,7/20/92,M,HL,N
1980,haakima.al-masri@this.university.edu,al-masri_haakima@Outlook.com,A,A,ft,160,130,4.5,NODUAL,1/27/87,W,ME,N
4558,naiessynce.oswalt-naasz@this.university.edu,oswalt-naasz_naiessynce@this.university.edu,W,,sub,130,170,3.5,YES,7/27/98,W,AN,N
110,malique.reeves@yahoo.com,reeves_malique@this.university.edu,A,A,ft,131,159,5.5,NODUAL,6/26/87,W,B,N
1890,anthony.cunningham@yahoo.com,cunningham_anthony@yahoo.com,R,,ft,140,161,6,NODUAL,5/20/00,NB,AN,N
3966,kayla.martinezserrano@yahoo.com,martinezserrano_kayla@yahoo.com,A,A,ft,130,144,2.5,NODUAL,4/19/89,NB,HL,N
1022,jessi.dickinson@Outlook.com,dickinson_jessi@yahoo.com,R,,pt,147,138,6,YES,12/20/88,W,W,Y
2979,mary.kennah@Outlook.com,kennah_mary@Outlook.com,A,A,pt,137,130,5.5,NODUAL,4/21/88,W,AN,N
3933,hamdi.el-farag@this.university.edu,el-farag_hamdi@this.university.edu,A,A,ft,133,158,6,NODUAL,10/7/00,M,ME,N
506,coleman.richardson@gmail.com,richardson_coleman@gmail.com,A,A,pt,136,165,,YES,4/16/00,M,W,N
2997,ariann.blackmore@Outlook.com,blackmore_ariann@gmail.com,A,D,ft,139,156,6,NODUAL,4/9/92,M,AN,N
3651,seth.petrouske@yahoo.com,petrouske_seth@Outlook.com,W,,ft,147,151,6,NODUAL,2/3/86,W,AN,N
734,qing.isimang@Outlook.com,isimang_qing@Outlook.com,A,A,ft,131,165,2.5,NODUAL,5/17/98,NB,AP,N
3728,qaasim.el-shariff@gmail.com,el-shariff_qaasim@yahoo.com,A,A,pt,148,145,3,YES,9/10/87,NB,ME,N
2111,amy.apergis@this.university.edu,apergis_amy@this.university.edu,A,D,ft,133,159,6,YES,8/7/94,M,W,Y
3541,deanna.spiva@gmail.com,spiva_deanna@Outlook.com,A,A,pt,154,151,4,NODUAL,12/16/99,M,HL,N
2183,isaiah.morelock@gmail.com,morelock_isaiah@gmail.com,A,A,ft,156,144,3.5,NODUAL,2/26/99,W,W,N
1371,manuel.gurule@yahoo.com,gurule_manuel@yahoo.com,A,D,ft,140,138,6,NODUAL,1/15/98,W,AN,N
3010,elizandra.beaton@this.university.edu,beaton_elizandra@this.university.edu,R,,pt,141,146,2.5,NODUAL,3/15/98,W,B,N
961,shamaail.al-wali@gmail.com,,R,,ft,141,157,4,NODUAL,2/25/91,W,ME,N
1229,jacqueline.vongphackdy@Outlook.com,vongphackdy_jacqueline@this.university.edu,A,A,ft,152,163,5,NODUAL,8/17/96,NB,AP,N
1461,dong.hubjer@yahoo.com,hubjer_dong@gmail.com,A,D,ft,140,167,5.5,NODUAL,3/16/86,W,AP,N
4403,geno.barela@yahoo.com,barela_geno@Outlook.com,R,,ft,136,168,2.5,NODUAL,4/23/00,W,HL,N
27,wanbli.morton@Outlook.com,morton_wanbli@yahoo.com,A,A,pt,155,170,5,NODUAL,1/6/90,W,AN,N
2568,shabeeba.al-baluch@gmail.com,al-baluch_shabeeba@this.university.edu,A,A,sub,151,155,3,YES,5/10/95,NB,ME,Y
4098,kaitlyn.bailey@this.university.edu,bailey_kaitlyn@yahoo.com,R,,ft,153,142,4,NODUAL,9/18/99,M,AN,N
1087,nada.el-ramin@yahoo.com,el-ramin_nada@this.university.edu,R,,ft,,163,,NODUAL,7/25/95,W,ME,N
3145,tony.kleinhardt@Outlook.com,kleinhardt_tony@Outlook.com,A,D,ft,167,,3,NODUAL,5/28/91,NB,W,Y
236,milo.alonso@this.university.edu,alonso_milo@yahoo.com,A,A,pt,138,157,4.5,NODUAL,11/3/91,M,HL,N
3417,cyrsta.hickok@this.university.edu,hickok_cyrsta@this.university.edu,R,,pt,141,164,3,NODUAL,6/21/92,M,W,N
34,sade.garciagarnica@Outlook.com,,W,,ft,156,162,6,NODUAL,5/5/93,W,HL,N
1108,carly.rector@this.university.edu,rector_carly@gmail.com,A,A,ft,167,164,5,NODUAL,3/12/98,W,AN,N
3344,carolyn.gultom@gmail.com,gultom_carolyn@this.university.edu,A,A,pt,167,154,4,NODUAL,3/10/97,W,AP,N
2398,gage.gonzalez@this.university.edu,gonzalez_gage@gmail.com,R,,ft,156,137,4.5,NODUAL,10/16/95,M,HL,N
2197,tushar.antonio@gmail.com,antonio_tushar@this.university.edu,A,A,ft,170,130,5,NODUAL,2/21/90,W,AP,N
2860,austin.love@Outlook.com,love_austin@Outlook.com,A,D,ft,163,135,4.5,NODUAL,11/26/89,W,B,N
1256,angelo.rodriguez@Outlook.com,rodriguez_angelo@Outlook.com,A,A,ft,151,,5.5,NODUAL,11/9/89,W,HL,N
4304,shawqi.el-zaidi@yahoo.com,el-zaidi_shawqi@gmail.com,A,A,ft,,163,4.5,YES,11/11/94,M,ME,N
4780,lonnie.tann@gmail.com,tann_lonnie@yahoo.com,A,A,ft,138,150,4.5,YES,4/11/85,M,B,N
1235,bill.baek@Outlook.com,baek_bill@Outlook.com,W,,ft,168,131,5.5,YES,5/24/89,W,AP,N
1594,savannah.betz@gmail.com,,A,D,sub,158,151,6,NODUAL,1/5/00,W,AP,N
1565,addison.dyer@this.university.edu,dyer_addison@this.university.edu,A,A,ft,138,143,,NODUAL,6/27/92,NB,AN,N
3503,tatiana.tinoco@yahoo.com,tinoco_tatiana@gmail.com,A,A,ft,142,169,5.5,NODUAL,2/2/89,NB,HL,N
845,amanda.youngjackson@gmail.com,youngjackson_amanda@yahoo.com,R,,ft,139,159,6,NODUAL,6/24/86,W,B,N
2011,raabia.el-sader@Outlook.com,el-sader_raabia@gmail.com,A,D,ft,163,167,3.5,NODUAL,6/19/97,W,ME,N
2346,tahjneke.tampubolon@gmail.com,,A,A,ft,152,,5,NODUAL,1/24/90,W,AP,Y
3581,summerque.seyler@yahoo.com,seyler_summerque@gmail.com,A,A,ft,168,144,3.5,YES,10/14/89,M,W,N
4548,savanahmae.campos@gmail.com,campos_savanahmae@this.university.edu,A,D,sub,,132,4,NODUAL,6/4/91,M,HL,Y
4056,angel.maestas@Outlook.com,maestas_angel@this.university.edu,A,D,sub,161,130,5.5,NODUAL,10/13/89,M,HL,N
4113,andonia.luckey@Outlook.com,luckey_andonia@this.university.edu,A,A,sub,142,142,5.5,NODUAL,9/12/92,W,W,N
450,austion.gill@this.university.edu,gill_austion@gmail.com,A,A,ft,153,141,3,NODUAL,2/8/88,M,B,N
1285,clayton.garbani@gmail.com,garbani_clayton@this.university.edu,A,A,sub,157,131,3,NODUAL,4/9/97,W,AN,N
3990,diana.stretton@Outlook.com,stretton_diana@gmail.com,A,A,ft,141,157,3.5,YES,1/21/99,W,HL,N
1668,jaclyn.farrer@this.university.edu,farrer_jaclyn@yahoo.com,A,A,sub,164,138,,NODUAL,8/11/98,W,W,Y
4794,mawzoona.el-mohammed@yahoo.com,el-mohammed_mawzoona@Outlook.com,A,A,ft,170,162,2.5,NODUAL,1/7/90,NB,ME,N
1150,maya.wimbush@gmail.com,wimbush_maya@Outlook.com,A,D,ft,145,144,4,NODUAL,2/24/95,W,B,Y
516,jonnilynn.rinhart@gmail.com,rinhart_jonnilynn@Outlook.com,A,D,ft,,154,6,NODUAL,11/5/92,W,AN,N
3308,darian.felton@this.university.edu,felton_darian@this.university.edu,R,,ft,136,135,4.5,NODUAL,3/11/00,M,B,Y
2298,dallas.o'dorisio@this.university.edu,o'dorisio_dallas@yahoo.com,A,D,ft,132,142,3.5,NODUAL,5/1/97,W,AN,N
1839,john.miguel-tomas@this.university.edu,miguel-tomas_john@yahoo.com,A,A,ft,164,156,4.5,NODUAL,2/17/99,W,HL,N
2968,matthew.hunter@this.university.edu,hunter_matthew@gmail.com,A,D,ft,141,146,3,NODUAL,6/9/98,W,B,N
4368,adalberto.zavala@gmail.com,zavala_adalberto@Outlook.com,R,,ft,170,151,2.5,NODUAL,1/16/92,W,HL,N
246,marcus.burns@gmail.com,burns_marcus@this.university.edu,W,,pt,150,140,5,NODUAL,12/1/96,M,B,N
4328,jose.stirmers@yahoo.com,stirmers_jose@yahoo.com,A,D,ft,168,169,4.5,NODUAL,1/24/97,W,AN,Y
166,christian.dominguez@Outlook.com,dominguez_christian@yahoo.com,A,A,ft,139,148,3,NODUAL,4/18/92,W,HL,N
467,izzaddeen.al-abdoo@gmail.com,,A,A,ft,134,153,6,NODUAL,1/15/98,W,ME,N
2502,ashlee.simpson@this.university.edu,,A,A,ft,169,156,5,NODUAL,5/9/87,NB,B,N
2958,vanessa.corning@this.university.edu,corning_vanessa@this.university.edu,W,,ft,137,151,,NODUAL,5/17/87,W,AP,N
4347,garrett.bobian@gmail.com,bobian_garrett@gmail.com,A,A,ft,140,162,4,NODUAL,10/4/87,W,HL,N
1226,saalima.al-salloum@gmail.com,,W,,sub,133,160,5.5,NODUAL,5/24/97,NB,ME,N
1550,sze.timoteo@this.university.edu,,W,,ft,147,152,5.5,NODUAL,7/20/85,W,AP,N
2117,kaitlin.rafaelavelino@gmail.com,rafaelavelino_kaitlin@gmail.com,A,A,ft,132,163,4,NODUAL,12/12/89,NB,HL,N
4264,dorothea.mondragon@gmail.com,mondragon_dorothea@Outlook.com,A,D,pt,157,140,4.5,NODUAL,2/10/95,W,B,N
3094,davis.green@Outlook.com,,W,,ft,155,166,4,YES,7/24/98,NB,AN,N
1575,nia.baham@Outlook.com,baham_nia@Outlook.com,R,,ft,154,147,4,NODUAL,3/21/93,NB,B,N
551,faaid.al-kamali@gmail.com,al-kamali_faaid@Outlook.com,A,A,ft,143,140,3,NODUAL,12/11/87,W,ME,N
3736,abigail.hofmann@gmail.com,hofmann_abigail@Outlook.com,A,A,sub,147,163,,NODUAL,3/6/89,M,W,N
2332,syid.widaa@yahoo.com,,R,,ft,148,130,5,NODUAL,7/5/88,W,B,N
908,adrie.lowe@gmail.com,lowe_adrie@Outlook.com,W,,ft,169,132,5,NODUAL,5/27/99,W,AP,N
